#           x         0.006         0.001
#           y       0.00045       0.00045
#           z         5e-05         5e-05
#        Time
0.00112579	2.78296	4.41512E-5	0.0		2.73006	6.77307E-4	0.0	
0.00114304	2.78782	6.37819E-5	0.0		2.73307	5.72108E-4	0.0	
0.00116029	2.79254	9.09316E-5	0.0		2.73593	4.75472E-4	0.0	
0.00117755	2.79708	1.27891E-4	0.0		2.73863	3.86013E-4	0.0	
0.0011948	2.80144	1.7764E-4	0.0		2.74118	3.02593E-4	0.0	
0.00121205	2.80559	2.43372E-4	0.0		2.74361	2.2439E-4	0.0	
0.00122931	2.80951	3.28991E-4	0.0		2.74591	1.50859E-4	0.0	
0.00124656	2.81314	4.38466E-4	0.0		2.74809	8.14272E-5	0.0	
0.00126382	2.81645	5.75842E-4	0.0		2.75016	1.57002E-5	0.0	
0.00128107	2.81938	7.44871E-4	0.0		2.75212	-4.63982E-5	0.0	
0.00129833	2.82187	9.485E-4	0.0		2.75398	-1.05266E-4	0.0	
0.00131559	2.82386	0.0011884	0.0		2.75574	-1.60747E-4	0.0	
0.00133285	2.82526	0.00146458	0.0		2.75742	-2.12826E-4	0.0	
0.00135011	2.826	0.00177511	0.0		2.759	-2.61242E-4	0.0	
0.00136738	2.82602	0.00211595	0.0		2.76051	-3.05876E-4	0.0	
0.00138464	2.82524	0.00248268	0.0		2.76193	-3.46995E-4	0.0	
0.00140191	2.8236	0.00286859	0.0		2.76329	-3.86346E-4	0.0	
0.00141918	2.82108	0.00326975	0.0		2.76457	-4.26406E-4	0.0	
0.00143645	2.81763	0.0036809	0.0		2.76579	-4.67553E-4	0.0	
0.00145372	2.81323	0.00409843	0.0		2.76694	-5.0799E-4	0.0	
0.001471	2.80788	0.00452017	0.0		2.76804	-5.46103E-4	0.0	
0.00148827	2.80158	0.00494179	0.0		2.76908	-5.81407E-4	0.0	
0.00150556	2.79434	0.00536277	0.0		2.77007	-6.14079E-4	0.0	
0.00152284	2.78617	0.00578551	0.0		2.77101	-6.44398E-4	0.0	
0.00154012	2.77706	0.00620569	0.0		2.7719	-6.72639E-4	0.0	
0.0015574	2.76706	0.00660568	0.0		2.77275	-6.98986E-4	0.0	
0.00157469	2.75622	0.00695452	0.0		2.77356	-7.23588E-4	0.0	
0.00159198	2.74472	0.00721472	0.0		2.77434	-7.46604E-4	0.0	
0.00160927	2.73282	0.00733807	0.0		2.77507	-7.68145E-4	0.0	
0.00162656	2.7208	0.00733862	0.0		2.77577	-7.88303E-4	0.0	
0.00164386	2.70888	0.00726611	0.0		2.77644	-8.07201E-4	0.0	
0.00166116	2.69724	0.00710685	0.0		2.77709	-8.24902E-4	0.0	
0.00167845	2.68614	0.00681056	0.0		2.7777	-8.41502E-4	0.0	
0.00169575	2.67585	0.00637441	0.0		2.77828	-8.57096E-4	0.0	
0.00171305	2.66656	0.00589213	0.0		2.77884	-8.7174E-4	0.0	
0.00173036	2.65814	0.00549849	0.0		2.77938	-8.85507E-4	0.0	
0.00174767	2.65063	0.00515673	0.0		2.7799	-8.98467E-4	0.0	
0.00176497	2.64418	0.00485911	0.0		2.78039	-9.1068E-4	0.0	
0.00178228	2.63876	0.00452871	0.0		2.78086	-9.22201E-4	0.0	
0.00179959	2.63408	0.00426161	0.0		2.78131	-9.33077E-4	0.0	
0.00181689	2.63032	0.00388827	0.0		2.78175	-9.43356E-4	0.0	
0.0018342	2.62756	0.00332133	0.0		2.78217	-9.53103E-4	0.0	
0.00185151	2.62567	0.0029443	0.0		2.78257	-9.62336E-4	0.0	
0.00186881	2.62428	0.00306287	0.0		2.78296	-9.71102E-4	0.0	
0.00188612	2.62278	0.00383407	0.0		2.78333	-9.79446E-4	0.0	
0.00190343	2.61992	0.00493922	0.0		2.78369	-9.87392E-4	0.0	
0.00192073	2.61547	0.00644353	0.0		2.78403	-9.94975E-4	0.0	
0.00193804	2.60888	0.00847398	0.0		2.78436	-0.00100222	0.0	
0.00195535	2.59967	0.0111276	0.0		2.78468	-0.00100915	0.0	
0.00197266	2.58733	0.0144354	0.0		2.78499	-0.0010158	0.0	
0.00198996	2.57088	0.0184906	0.0		2.78529	-0.00102218	0.0	
0.00200728	2.54975	0.0231779	0.0		2.78557	-0.00102831	0.0	
0.00202463	2.52375	0.0281178	0.0		2.78585	-0.00103423	0.0	
0.00204197	2.49228	0.0334379	0.0		2.78612	-0.00103993	0.0	
0.00205932	2.45582	0.0385953	0.0		2.78638	-0.00104544	0.0	
0.00207667	2.41585	0.0427788	0.0		2.78663	-0.00105076	0.0	
0.00209402	2.3726	0.0460634	0.0		2.78687	-0.00105591	0.0	
0.00211138	2.32561	0.0480394	0.0		2.7871	-0.00106089	0.0	
0.00212873	2.27635	0.0466595	0.0		2.78733	-0.00106574	0.0	
0.00214609	2.22939	0.0427904	0.0		2.78754	-0.00107043	0.0	
0.00216345	2.18716	0.0374884	0.0		2.78775	-0.00107499	0.0	
0.00218082	2.14822	0.0298666	0.0		2.78796	-0.00107943	0.0	
0.00219818	2.1174	0.0226556	0.0		2.78816	-0.00108375	0.0	
0.00221555	2.0947	0.0159452	0.0		2.78835	-0.00108796	0.0	
0.00223292	2.09296	0.00976234	0.0		2.78853	-0.00109207	0.0	
0.00225029	2.07208	0.00687183	0.0		2.78871	-0.00109607	0.0	
0.00226767	2.05075	0.00425792	0.0		2.78889	-0.00109997	0.0	
0.00228504	2.03978	7.85173E-4	0.0		2.78906	-0.00110379	0.0	
0.00230242	2.04134	6.63325E-4	0.0		2.78922	-0.00110752	0.0	
0.0023198	2.04655	6.34675E-4	0.0		2.78938	-0.00111117	0.0	
0.00233719	2.04673	3.26798E-5	0.0		2.78953	-0.00111474	0.0	
